Player,season game,career game,season,year,month,day,age,team,opp,result,mp,fg,fga,fgp,three,threeatt,threep,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pts,game_score,minus_plus
Lebron,77,625,8,2011,4,8,26-099,MIA,CHA,W (+9),37:23:00,9,16,0.563,0,1,0,5,6,0.833,1,6,7,9,2,1,1,23,24.7,+12
Lebron,78,626,8,2011,4,10,26-101,MIA,BOS,W (+23),37:11:00,11,19,0.579,0,2,0,5,9,0.556,0,5,5,7,4,1,4,27,23.2,+24
Lebron,79,627,8,2011,4,11,26-102,MIA,ATL,W (+8),42:39:00,10,21,0.476,2,4,0.5,12,14,0.857,1,9,10,7,3,0,7,34,26.4,+7
Lebron,1,628,9,2011,12,25,26-360,MIA,DAL,W (+11),36:16:00,11,19,0.579,0,0,,15,19,0.789,3,7,10,6,2,2,3,37,34.1,+27
Lebron,2,629,9,2011,12,27,26-362,MIA,BOS,W (+8),36:00:00,9,14,0.643,0,0,,8,9,0.889,1,5,6,5,2,1,3,26,23.6,-7
Lebron,3,630,9,2011,12,28,26-363,MIA,CHA,W (+1),38:49:00,13,23,0.565,0,0,,9,9,1,0,6,6,7,3,2,2,35,33.2,+5
Lebron,4,631,9,2011,12,30,27-000,MIA,MIN,W (+2),37:13:00,16,26,0.615,0,1,0,2,4,0.5,1,7,8,10,4,1,4,34,31.1,+14
Lebron,5,632,9,2012,1,1,27-002,MIA,CHA,W (+39),28:02:00,6,10,0.6,0,0,,4,6,0.667,0,9,9,5,1,0,2,16,15,+24
Lebron,6,633,9,2012,1,2,27-003,MIA,ATL,L (-8),38:33:00,11,18,0.611,0,0,,6,9,0.667,2,5,7,6,0,0,4,28,21.3,-1
Lebron,7,634,9,2012,1,4,27-005,MIA,IND,W (+35),37:41:00,12,21,0.571,0,0,,9,11,0.818,2,6,8,13,2,0,2,33,33.8,+31
Lebron,8,635,9,2012,1,7,27-008,MIA,NJN,W (+11),37:23:00,11,17,0.647,0,1,0,10,12,0.833,0,7,7,9,2,1,8,32,26,+7
Lebron,9,636,9,2012,1,10,27-011,MIA,GSW,L (-5),42:33:00,10,19,0.526,0,2,0,6,8,0.75,1,10,11,7,2,0,5,26,21.1,-5
Lebron,10,637,9,2012,1,11,27-012,MIA,LAC,L (-6),41:53:00,7,19,0.368,0,1,0,9,17,0.529,2,11,13,7,2,0,6,23,12.9,-9
Lebron,11,638,9,2012,1,13,27-014,MIA,DEN,L (-13),37:11:00,13,20,0.65,3,5,0.6,6,11,0.545,1,4,5,6,2,1,4,35,29,-16
Lebron,12,639,9,2012,1,17,27-018,MIA,SAS,W (+22),34:53:00,12,21,0.571,4,6,0.667,5,9,0.556,1,4,5,10,0,0,4,33,26.4,+19
Lebron,13,640,9,2012,1,19,27-020,MIA,LAL,W (+11),37:13:00,12,27,0.444,2,3,0.667,5,7,0.714,3,5,8,8,4,3,3,31,26.8,0
Lebron,14,641,9,2012,1,21,27-022,MIA,PHI,W (+21),35:47:00,12,17,0.706,0,0,,4,4,1,0,9,9,5,4,3,4,28,28.8,+9
Lebron,15,642,9,2012,1,22,27-023,MIA,MIL,L (-9),37:22:00,8,18,0.444,0,1,0,12,13,0.923,4,9,13,5,1,0,3,28,24.4,-4
Lebron,16,643,9,2012,1,24,27-025,MIA,CLE,W (+7),37:48:00,8,21,0.381,1,4,0.25,1,4,0.25,1,4,5,5,2,0,5,18,7.3,+9
Lebron,17,644,9,2012,1,25,27-026,MIA,DET,W (+3),41:39:00,9,20,0.45,1,3,0.333,13,14,0.929,1,5,6,7,2,0,4,32,25.1,+6
Lebron,18,645,9,2012,1,27,27-028,MIA,NYK,W (+10),40:17:00,11,18,0.611,0,2,0,9,10,0.9,1,7,8,7,0,0,4,31,25.3,+4
Lebron,19,646,9,2012,1,29,27-030,MIA,CHI,W (+4),40:58:00,12,23,0.522,1,1,1,10,15,0.667,1,10,11,5,0,1,6,35,22.8,+3
Lebron,20,647,9,2012,1,30,27-031,MIA,NOH,W (+14),29:44:00,8,12,0.667,1,2,0.5,5,7,0.714,4,7,11,8,1,0,4,22,23.1,+29
Lebron,21,648,9,2012,2,1,27-033,MIA,MIL,L (-8),40:17:00,14,24,0.583,4,7,0.571,8,10,0.8,0,8,8,5,2,0,7,40,28.5,-6
Lebron,22,649,9,2012,2,3,27-035,MIA,PHI,W (+20),37:13:00,8,16,0.5,0,1,0,3,6,0.5,1,11,12,8,0,2,2,19,18,+19
Lebron,23,650,9,2012,2,5,27-037,MIA,TOR,W (+6),38:29:00,10,17,0.588,0,1,0,10,12,0.833,0,9,9,2,1,0,5,30,21,+11
Lebron,24,651,9,2012,2,7,27-039,MIA,CLE,W (+16),38:40:00,9,16,0.563,0,1,0,6,7,0.857,1,4,5,6,2,0,6,24,17.7,+5
Lebron,25,652,9,2012,2,8,27-040,MIA,ORL,L (-13),39:15:00,5,15,0.333,0,2,0,7,10,0.7,0,6,6,10,3,0,3,17,16.1,-1
Lebron,26,653,9,2012,2,10,27-042,MIA,WAS,W (+17),33:17:00,6,14,0.429,0,2,0,6,7,0.857,0,2,2,9,0,2,1,18,17.1,+14
Lebron,27,654,9,2012,2,12,27-044,MIA,ATL,W (+20),30:26:00,6,15,0.4,1,3,0.333,10,12,0.833,3,10,13,6,1,0,2,23,22,+26
Lebron,28,655,9,2012,2,13,27-045,MIA,MIL,W (+18),32:54:00,16,21,0.762,0,0,,3,3,1,3,5,8,3,1,0,2,35,30.2,+14
Lebron,29,656,9,2012,2,14,27-046,MIA,IND,W (+15),33:24:00,7,15,0.467,2,5,0.4,7,8,0.875,2,7,9,7,4,0,2,23,24.5,+27
Lebron,30,657,9,2012,2,17,27-049,MIA,CLE,W (+24),30:08:00,11,19,0.579,3,5,0.6,3,3,1,2,3,5,5,1,1,2,28,23.8,+27
Lebron,31,658,9,2012,2,19,27-051,MIA,ORL,W (+12),36:38:00,9,14,0.643,1,2,0.5,6,7,0.857,1,10,11,8,2,0,2,25,26.9,+23
Lebron,32,659,9,2012,2,21,27-053,MIA,SAC,W (+12),33:13:00,7,11,0.636,2,2,1,2,2,1,0,4,4,8,0,2,3,18,17.9,+7
Lebron,33,660,9,2012,2,23,27-055,MIA,NYK,W (+14),40:41:00,7,16,0.438,0,0,,6,6,1,1,8,9,8,5,2,4,20,21.5,+12
Lebron,34,661,9,2012,3,1,27-062,MIA,POR,W (+14),41:02:00,13,22,0.591,2,2,1,10,12,0.833,2,9,11,6,5,1,0,38,40.6,+8
Lebron,35,662,9,2012,3,2,27-063,MIA,UTA,L (-1),44:24:00,16,24,0.667,1,4,0.25,2,3,0.667,1,9,10,6,0,3,0,35,33.1,+7
Lebron,36,663,9,2012,3,4,27-065,MIA,LAL,L (-10),43:02:00,12,26,0.462,0,4,0,1,3,0.333,7,6,13,7,3,2,3,25,23.4,-13
Lebron,37,664,9,2012,3,6,27-067,MIA,NJN,W (+30),29:36:00,9,11,0.818,1,1,1,2,2,1,1,8,9,6,0,0,5,21,19.2,+20
Lebron,38,665,9,2012,3,7,27-068,MIA,ATL,W (+3),41:40:00,12,20,0.6,0,3,0,7,10,0.7,4,7,11,2,1,2,2,31,26.9,+7
Lebron,39,666,9,2012,3,10,27-071,MIA,IND,W (+2),47:06:00,8,19,0.421,2,3,0.667,9,15,0.6,1,7,8,4,4,1,4,27,20.4,+3
Lebron,40,667,9,2012,3,13,27-074,MIA,ORL,L (-6),42:25:00,7,20,0.35,2,4,0.5,3,3,1,3,8,11,8,1,1,6,19,13.6,0
Lebron,41,668,9,2012,3,14,27-075,MIA,CHI,L (-4),39:38:00,14,25,0.56,2,3,0.667,5,5,1,1,4,5,4,4,0,2,35,29,+5
Lebron,42,669,9,2012,3,16,27-077,MIA,PHI,W (+6),38:15:00,12,20,0.6,0,2,0,5,8,0.625,2,5,7,8,2,2,1,29,29.5,+10
Lebron,43,670,9,2012,3,18,27-079,MIA,ORL,W (+10),38:58:00,4,14,0.286,0,1,0,6,8,0.75,0,12,12,7,5,0,4,14,12.9,+13
Lebron,44,671,9,2012,3,20,27-081,MIA,PHO,W (+4),37:54:00,8,18,0.444,0,3,0,4,6,0.667,1,7,8,6,2,2,3,20,16.4,+15
Lebron,45,672,9,2012,3,23,27-084,MIA,DET,W (+15),37:26:00,6,15,0.4,0,3,0,5,5,1,0,6,6,10,4,1,5,17,17.4,+8
Lebron,46,673,9,2012,3,25,27-086,MIA,OKC,L (-16),39:36:00,8,18,0.444,0,3,0,1,1,1,0,3,3,7,2,0,4,17,10.6,-10
Lebron,47,674,9,2012,3,26,27-087,MIA,IND,L (-15),40:49:00,9,21,0.429,2,4,0.5,4,6,0.667,2,7,9,2,1,0,6,24,11.6,-14
Lebron,48,675,9,2012,3,29,27-090,MIA,DAL,W (+21),36:13:00,8,16,0.5,0,2,0,3,3,1,3,6,9,5,2,0,3,19,16.2,+9
Lebron,49,676,9,2012,3,30,27-091,MIA,TOR,W (+12),38:31:00,11,18,0.611,0,2,0,4,6,0.667,1,3,4,9,1,0,3,26,22.9,+9
Lebron,50,677,9,2012,4,1,27-093,MIA,BOS,L (-19),34:37:00,11,20,0.55,0,0,,1,2,0.5,2,2,4,0,0,1,2,23,13.3,-30
Lebron,51,678,9,2012,4,3,27-095,MIA,PHI,W (+6),38:04:00,15,25,0.6,1,2,0.5,10,13,0.769,3,3,6,4,3,1,4,41,33.8,+12
Lebron,52,679,9,2012,4,4,27-096,MIA,OKC,W (+5),41:30:00,10,20,0.5,3,7,0.429,11,13,0.846,1,6,7,10,4,1,2,34,34.6,+20
Lebron,53,680,9,2012,4,6,27-098,MIA,MEM,L (-15),37:38:00,8,19,0.421,2,6,0.333,3,4,0.75,2,4,6,6,2,0,3,21,16.3,-6
Lebron,54,681,9,2012,4,8,27-100,MIA,DET,W (+23),32:15:00,12,22,0.545,1,3,0.333,1,5,0.2,3,1,4,2,0,1,1,26,16.9,+10
Lebron,55,682,9,2012,4,10,27-102,MIA,BOS,L (-8),40:51:00,11,23,0.478,1,3,0.333,13,14,0.929,5,2,7,7,1,1,2,36,31.4,-6
Lebron,56,683,9,2012,4,12,27-104,MIA,CHI,L (-10),47:18:00,11,24,0.458,3,6,0.5,5,7,0.714,1,5,6,5,1,1,4,30,19.8,-1
Lebron,57,684,9,2012,4,13,27-105,MIA,CHA,W (+23),28:44:00,7,16,0.438,0,1,0,5,7,0.714,1,8,9,5,2,1,2,19,16.7,+18
Lebron,58,685,9,2012,4,15,27-107,MIA,NYK,W (+8),40:15:00,11,24,0.458,1,6,0.167,6,9,0.667,2,8,10,3,2,0,6,29,15.7,+18
Lebron,59,686,9,2012,4,16,27-108,MIA,NJN,W (+3),35:12:00,11,19,0.579,1,2,0.5,14,15,0.933,1,5,6,7,2,1,4,37,32.7,-4
Lebron,60,687,9,2012,4,18,27-110,MIA,TOR,W (+24),30:12:00,12,15,0.8,1,1,1,3,4,0.75,0,5,5,4,2,0,5,28,23.2,+20
Lebron,61,688,9,2012,4,19,27-111,MIA,CHI,W (+11),35:20:00,8,18,0.444,1,2,0.5,10,12,0.833,0,11,11,6,0,1,1,27,22.8,+11
Lebron,62,689,9,2012,4,22,27-114,MIA,HOU,W (+9),35:52:00,11,21,0.524,1,3,0.333,9,10,0.9,1,7,8,5,1,2,5,32,24.6,+12
Lebron,1,690,10,2012,10,30,27-305,MIA,BOS,W (+13),28:52:00,10,16,0.625,2,4,0.5,4,5,0.8,1,9,10,3,2,0,0,26,25.1,+12
Lebron,2,691,10,2012,11,2,27-308,MIA,NYK,L (-20),36:41:00,8,16,0.5,2,3,0.667,5,6,0.833,0,7,7,5,0,3,5,23,16.5,-21
Lebron,3,692,10,2012,11,3,27-309,MIA,DEN,W (+3),39:12:00,8,17,0.471,0,1,0,4,4,1,1,8,9,11,0,2,0,20,22.7,+7
Lebron,4,693,10,2012,11,5,27-311,MIA,PHO,W (+25),30:11:00,10,17,0.588,2,3,0.667,1,3,0.333,3,8,11,1,0,0,3,23,15.7,+25
Lebron,5,694,10,2012,11,7,27-313,MIA,BRK,W (+30),29:59:00,7,12,0.583,2,3,0.667,4,4,1,4,8,12,8,1,0,2,20,23.8,+18
Lebron,6,695,10,2012,11,9,27-315,MIA,ATL,W (+6),35:40:00,10,17,0.588,0,2,0,1,3,0.333,2,9,11,9,1,0,2,21,20.9,0
Lebron,7,696,10,2012,11,11,27-317,MIA,MEM,L (-18),35:43:00,10,19,0.526,0,1,0,0,4,0,3,7,10,6,2,1,2,20,17.4,-18
Lebron,8,697,10,2012,11,12,27-318,MIA,HOU,W (+3),39:55:00,14,26,0.538,5,8,0.625,5,8,0.625,1,9,10,6,0,0,0,38,31.4,+8
Lebron,9,698,10,2012,11,14,27-320,MIA,LAC,L (-7),41:13:00,12,23,0.522,0,3,0,6,9,0.667,0,5,5,7,1,2,4,30,21.1,-15
Lebron,10,699,10,2012,11,15,27-321,MIA,DEN,W (+5),41:57:00,11,23,0.478,0,1,0,5,6,0.833,1,6,7,12,1,3,4,27,24.9,+9
Lebron,11,700,10,2012,11,17,27-323,MIA,PHO,W (+9),40:43:00,8,20,0.4,1,3,0.333,4,7,0.571,0,7,7,3,2,0,1,21,13.8,+20
Lebron,12,701,10,2012,11,21,27-327,MIA,MIL,W (+7),42:32:00,11,21,0.524,2,4,0.5,4,8,0.5,2,8,10,8,1,1,1,28,25,+5
Lebron,13,702,10,2012,11,24,27-330,MIA,CLE,W (+2),39:58:00,10,16,0.625,2,5,0.4,8,9,0.889,1,5,6,5,0,1,7,30,20.6,+7
Lebron,14,703,10,2012,11,29,27-335,MIA,SAS,W (+5),39:06:00,9,16,0.563,2,5,0.4,3,6,0.5,3,6,9,7,4,0,4,23,22.2,-1
Lebron,15,704,10,2012,12,1,27-337,MIA,BRK,W (+13),36:57:00,8,15,0.533,1,2,0.5,4,6,0.667,1,8,9,6,1,0,2,21,18,+14
Lebron,16,705,10,2012,12,4,27-340,MIA,WAS,L (-4),42:53:00,12,24,0.5,1,4,0.25,1,3,0.333,2,11,13,11,3,2,3,26,26.6,-3
Lebron,17,706,10,2012,12,6,27-342,MIA,NYK,L (-20),38:35:00,11,20,0.55,3,5,0.6,6,9,0.667,2,8,10,9,3,0,2,31,31.3,-17
Lebron,18,707,10,2012,12,8,27-344,MIA,NOH,W (+16),35:55:00,11,16,0.688,0,0,,2,3,0.667,1,4,5,7,2,0,4,24,20.8,+10
Lebron,19,708,10,2012,12,10,27-346,MIA,ATL,W (+9),40:21:00,10,16,0.625,1,2,0.5,6,7,0.857,1,6,7,6,2,0,3,27,25.1,+12
Lebron,20,709,10,2012,12,12,27-348,MIA,GSW,L (-2),42:21:00,12,23,0.522,2,4,0.5,5,5,1,1,2,3,5,1,0,4,31,21.5,-3
Lebron,21,710,10,2012,12,15,27-351,MIA,WAS,W (+30),30:33:00,8,15,0.533,0,3,0,7,11,0.636,0,10,10,5,1,0,2,23,19.6,+36
Lebron,22,711,10,2012,12,18,27-354,MIA,MIN,W (+11),41:59:00,8,18,0.444,2,5,0.4,4,5,0.8,0,6,6,11,1,4,0,22,25.5,+12
Lebron,23,712,10,2012,12,20,27-356,MIA,DAL,W (+15),30:55:00,9,13,0.692,3,5,0.6,3,4,0.75,0,9,9,5,1,1,5,24,21,+25
Lebron,24,713,10,2012,12,22,27-358,MIA,UTA,W (+16),37:30:00,11,20,0.55,1,1,1,7,10,0.7,1,8,9,7,0,0,4,30,23.2,+14
Lebron,25,714,10,2012,12,25,27-361,MIA,OKC,W (+6),41:52:00,12,20,0.6,0,3,0,5,5,1,3,5,8,9,2,1,3,29,28.2,+13
Lebron,26,715,10,2012,12,26,27-362,MIA,CHA,W (+13),38:35:00,9,19,0.474,2,4,0.5,7,8,0.875,2,10,12,8,4,2,3,27,28.9,+12
Lebron,27,716,10,2012,12,28,27-364,MIA,DET,L (-10),44:19:00,15,22,0.682,2,4,0.5,3,4,0.75,1,5,6,5,6,1,3,35,34.2,-2
Lebron,28,717,10,2012,12,29,27-365,MIA,MIL,L (-19),36:29:00,11,20,0.55,1,2,0.5,3,5,0.6,1,5,6,7,2,1,6,26,18.6,-8
Lebron,29,718,10,2012,12,31,28-001,MIA,ORL,W (+2),47:53:00,10,22,0.455,1,6,0.167,15,16,0.938,1,7,8,11,1,0,3,36,31.9,+4
Lebron,30,719,10,2013,1,2,28-003,MIA,DAL,W (+10),42:01:00,11,20,0.55,1,3,0.333,9,11,0.818,1,11,12,9,3,1,4,32,31.6,+12
Lebron,31,720,10,2013,1,4,28-005,MIA,CHI,L (-7),41:05:00,8,14,0.571,1,5,0.2,13,16,0.813,0,6,6,2,1,0,2,30,23.6,-18
Lebron,32,721,10,2013,1,6,28-007,MIA,WAS,W (+28),34:57:00,9,17,0.529,2,3,0.667,4,4,1,1,1,2,7,0,1,1,24,21.3,+26
Lebron,33,722,10,2013,1,8,28-009,MIA,IND,L (-10),42:36:00,10,20,0.5,1,1,1,1,4,0.25,3,7,10,4,1,2,7,22,12.4,-5
Lebron,34,723,10,2013,1,10,28-011,MIA,POR,L (-2),42:39:00,6,16,0.375,1,5,0.2,2,5,0.4,0,10,10,9,2,1,4,15,11.8,-9
Lebron,35,724,10,2013,1,12,28-013,MIA,SAC,W (+29),29:08:00,7,10,0.7,0,1,0,6,7,0.857,1,4,5,7,5,2,1,20,27.6,+28
Lebron,36,725,10,2013,1,14,28-015,MIA,UTA,L (-7),43:41:00,13,19,0.684,2,4,0.5,4,4,1,1,3,4,6,3,2,3,32,29.1,+1
Lebron,37,726,10,2013,1,16,28-017,MIA,GSW,W (+17),30:32:00,11,20,0.55,1,5,0.2,2,3,0.667,1,6,7,10,1,0,1,25,23.7,+33
Lebron,38,727,10,2013,1,17,28-018,MIA,LAL,W (+9),42:04:00,17,25,0.68,1,2,0.5,4,4,1,0,7,7,8,3,1,2,39,36.9,+13
Lebron,39,728,10,2013,1,23,28-024,MIA,TOR,W (+7),44:50:00,12,23,0.522,1,5,0.2,6,7,0.857,1,9,10,11,0,0,3,31,27,+9
Lebron,40,729,10,2013,1,25,28-026,MIA,DET,W (+22),33:01:00,9,14,0.643,0,1,0,5,6,0.833,1,6,7,7,1,0,2,23,22.8,+22
Lebron,41,730,10,2013,1,27,28-028,MIA,BOS,L (-2),51:56:00,14,31,0.452,3,6,0.5,3,5,0.6,4,12,16,7,3,1,3,34,27.9,-2
Lebron,42,731,10,2013,1,30,28-031,MIA,BRK,W (+20),34:17:00,10,18,0.556,3,4,0.75,1,4,0.25,2,7,9,7,2,0,4,24,19.8,+22
Lebron,43,732,10,2013,2,1,28-033,MIA,IND,L (-13),41:58:00,9,17,0.529,1,3,0.333,9,11,0.818,1,5,6,3,1,1,3,28,20.3,-9
Lebron,44,733,10,2013,2,3,28-035,MIA,TOR,W (+15),39:44:00,10,16,0.625,1,2,0.5,9,11,0.818,0,8,8,7,2,0,3,30,27.9,+29
Lebron,45,734,10,2013,2,4,28-036,MIA,CHA,W (+5),38:00:00,13,14,0.929,0,0,,5,6,0.833,0,8,8,8,2,0,5,31,30.6,+8
Lebron,46,735,10,2013,2,6,28-038,MIA,HOU,W (+6),36:37:00,11,18,0.611,3,6,0.5,7,10,0.7,1,5,6,5,0,2,4,32,24.9,+4
Lebron,47,736,10,2013,2,8,28-040,MIA,LAC,W (+22),30:59:00,9,11,0.818,4,5,0.8,8,11,0.727,1,4,5,6,0,2,5,30,26,+21
Lebron,48,737,10,2013,2,10,28-042,MIA,LAL,W (+10),36:15:00,12,18,0.667,1,2,0.5,7,8,0.875,1,6,7,4,3,0,4,32,26.5,+7
Lebron,49,738,10,2013,2,12,28-044,MIA,POR,W (+13),38:45:00,11,15,0.733,1,3,0.333,7,8,0.875,0,6,6,9,3,2,1,30,35,+21
Lebron,50,739,10,2013,2,14,28-046,MIA,OKC,W (+10),40:02:00,14,24,0.583,4,8,0.5,7,9,0.778,3,9,12,7,2,0,4,39,33.5,+15
Lebron,51,740,10,2013,2,20,28-052,MIA,ATL,W (+13),39:31:00,8,15,0.533,1,4,0.25,7,8,0.875,0,6,6,11,4,0,2,24,27.4,+16
Lebron,52,741,10,2013,2,21,28-053,MIA,CHI,W (+19),34:29:00,11,15,0.733,1,4,0.25,3,3,1,1,11,12,7,2,0,4,26,26,+6
Lebron,53,742,10,2013,2,23,28-055,MIA,PHI,W (+24),31:30:00,7,12,0.583,1,4,0.25,1,2,0.5,1,9,10,11,2,0,2,16,20.7,+14
Lebron,54,743,10,2013,2,24,28-056,MIA,CLE,W (+4),38:51:00,10,19,0.526,0,1,0,8,11,0.727,2,1,3,8,1,0,2,28,23.8,+6
Lebron,55,744,10,2013,2,26,28-058,MIA,SAC,W (+12),47:45:00,14,23,0.609,1,2,0.5,11,12,0.917,3,5,8,16,2,1,2,40,44.2,+11
Lebron,56,745,10,2013,3,1,28-061,MIA,MEM,W (+7),42:06:00,4,14,0.286,2,4,0.5,8,12,0.667,1,7,8,10,2,1,1,18,19.3,-1
Lebron,57,746,10,2013,3,3,28-063,MIA,NYK,W (+6),42:50:00,12,23,0.522,2,6,0.333,3,6,0.5,3,8,11,7,3,1,2,29,27.2,+9
Lebron,58,747,10,2013,3,4,28-064,MIA,MIN,W (+16),34:53:00,9,16,0.563,1,4,0.25,1,1,1,1,9,10,4,3,2,7,20,14.8,+10
Lebron,59,748,10,2013,3,6,28-066,MIA,ORL,W (+1),38:13:00,7,14,0.5,1,6,0.167,11,12,0.917,0,3,3,2,0,1,2,26,19.6,+8
Lebron,60,749,10,2013,3,8,28-068,MIA,PHI,W (+9),34:14:00,10,17,0.588,2,3,0.667,3,5,0.6,3,7,10,5,1,2,3,25,22.6,+19
Lebron,61,750,10,2013,3,10,28-070,MIA,IND,W (+14),36:21:00,5,10,0.5,0,0,,3,5,0.6,1,5,6,7,1,1,4,13,11.6,+23
Lebron,62,751,10,2013,3,12,28-072,MIA,ATL,W (+17),30:07:00,3,11,0.273,0,2,0,9,12,0.75,3,4,7,7,2,0,4,15,13.1,+21
Lebron,63,752,10,2013,3,13,28-073,MIA,PHI,W (+4),37:14:00,8,19,0.421,1,4,0.25,10,12,0.833,2,5,7,8,2,1,4,27,22.9,+7
Lebron,64,753,10,2013,3,15,28-075,MIA,MIL,W (+13),38:14:00,12,24,0.5,0,2,0,4,5,0.8,1,9,10,7,0,1,2,28,22.2,+5
Lebron,65,754,10,2013,3,17,28-077,MIA,TOR,W (+17),33:50:00,6,12,0.5,2,6,0.333,8,11,0.727,1,11,12,8,2,0,3,22,23,+10
Lebron,66,755,10,2013,3,18,28-078,MIA,BOS,W (+2),42:15:00,16,29,0.552,1,4,0.25,4,6,0.667,1,6,7,12,2,2,5,37,30.4,+13
Lebron,67,756,10,2013,3,20,28-080,MIA,CLE,W (+3),42:19:00,8,22,0.364,3,7,0.429,6,8,0.75,7,5,12,10,3,2,4,25,25.4,+1
Lebron,68,757,10,2013,3,22,28-082,MIA,DET,W (+14),39:53:00,12,15,0.8,1,1,1,4,6,0.667,1,7,8,8,2,1,3,29,30.2,+14
Lebron,69,758,10,2013,3,24,28-084,MIA,CHA,W (+32),34:10:00,11,14,0.786,0,1,0,10,11,0.909,0,8,8,10,3,3,4,32,36.7,+22
Lebron,70,759,10,2013,3,25,28-085,MIA,ORL,W (+14),38:45:00,9,16,0.563,0,0,,6,10,0.6,1,8,9,11,1,0,3,24,22.8,+25
Lebron,71,760,10,2013,3,27,28-087,MIA,CHI,L (-4),39:56:00,11,17,0.647,2,5,0.4,8,11,0.727,0,7,7,3,2,4,4,32,27.9,+2
Lebron,72,761,10,2013,3,29,28-089,MIA,NOH,W (+19),32:13:00,13,20,0.65,7,10,0.7,3,5,0.6,0,4,4,6,2,0,3,36,30.8,+19
Lebron,73,762,10,2013,4,6,28-097,MIA,PHI,W (+19),29:42:00,12,17,0.706,1,2,0.5,2,2,1,0,4,4,5,1,0,1,27,24.2,+22
Lebron,74,763,10,2013,4,9,28-100,MIA,MIL,W (+11),30:04:00,11,16,0.688,0,1,0,6,6,1,1,6,7,7,2,1,3,28,28.3,+21
Lebron,75,764,10,2013,4,12,28-103,MIA,BOS,W (+8),28:51:00,8,10,0.8,0,0,,4,4,1,1,5,6,9,0,0,1,20,23.3,+6
Lebron,76,765,10,2013,4,14,28-105,MIA,CHI,W (+12),34:51:00,7,12,0.583,1,1,1,9,12,0.75,0,7,7,6,1,0,3,24,20.7,+8
Lebron,1,766,11,2013,10,29,28-303,MIA,CHI,W (+12),38:01:00,5,11,0.455,0,1,0,7,9,0.778,0,6,6,8,1,0,2,17,16.9,+8
Lebron,2,767,11,2013,10,30,28-304,MIA,PHI,L (-4),36:38:00,9,17,0.529,4,7,0.571,3,4,0.75,0,4,4,13,0,0,4,25,21.4,-8
Lebron,3,768,11,2013,11,1,28-306,MIA,BRK,L (-1),42:14:00,11,19,0.579,1,2,0.5,3,5,0.6,1,6,7,6,2,1,5,26,19.9,-3
Lebron,4,769,11,2013,11,3,28-308,MIA,WAS,W (+10),34:41:00,9,14,0.643,3,5,0.6,4,5,0.8,0,3,3,5,1,0,6,25,17,+16
Lebron,5,770,11,2013,11,5,28-310,MIA,TOR,W (+9),36:01:00,13,20,0.65,1,3,0.333,8,8,1,2,6,8,8,0,1,1,35,33.9,+3
Lebron,6,771,11,2013,11,7,28-312,MIA,LAC,W (+5),37:09:00,6,13,0.462,1,3,0.333,5,9,0.556,0,5,5,6,1,0,4,18,10.8,-1
Lebron,7,772,11,2013,11,9,28-314,MIA,BOS,L (-1),36:32:00,9,13,0.692,0,0,,7,9,0.778,1,7,8,10,0,0,5,25,23.1,+5
Lebron,8,773,11,2013,11,12,28-317,MIA,MIL,W (+23),29:58:00,13,21,0.619,4,7,0.571,3,6,0.5,0,3,3,2,0,0,3,33,21.6,+14
Lebron,9,774,11,2013,11,15,28-320,MIA,DAL,W (+6),36:58:00,14,18,0.778,1,1,1,10,11,0.909,0,6,6,4,1,0,6,39,31.2,0
Lebron,10,775,11,2013,11,16,28-321,MIA,CHA,W (+16),31:55:00,13,18,0.722,0,0,,4,4,1,1,3,4,7,1,1,3,30,27.4,+7
Lebron,11,776,11,2013,11,19,28-324,MIA,ATL,W (+16),30:42:00,6,13,0.462,0,0,,1,3,0.333,2,4,6,5,1,0,3,13,9.6,+14
Lebron,12,777,11,2013,11,20,28-325,MIA,ORL,W (+28),29:05:00,5,11,0.455,0,2,0,11,11,1,1,5,6,7,1,1,4,21,20.1,+23
Lebron,13,778,11,2013,11,23,28-328,MIA,ORL,W (+2),37:35:00,7,13,0.538,3,6,0.5,5,7,0.714,0,9,9,7,3,0,3,22,22.5,+7
Lebron,14,779,11,2013,11,25,28-330,MIA,PHO,W (+15),33:21:00,11,14,0.786,2,4,0.5,11,11,1,0,5,5,4,1,1,4,35,31.6,+1
Lebron,15,780,11,2013,11,27,28-332,MIA,CLE,W (+11),37:06:00,9,19,0.474,1,3,0.333,9,11,0.818,0,8,8,8,3,0,1,28,26.3,0
Lebron,16,781,11,2013,11,29,28-334,MIA,TOR,W (+7),36:27:00,10,17,0.588,3,5,0.6,4,6,0.667,1,5,6,3,1,1,3,27,20.5,+3
Lebron,17,782,11,2013,12,1,28-336,MIA,CHA,W (+1),38:16:00,8,13,0.615,1,3,0.333,9,10,0.9,0,5,5,4,1,1,3,26,22.7,-4
Lebron,18,783,11,2013,12,3,28-338,MIA,DET,L (-10),36:58:00,8,15,0.533,2,5,0.4,5,8,0.625,3,2,5,6,2,1,6,23,17.3,-6
Lebron,19,784,11,2013,12,5,28-340,MIA,CHI,L (-20),33:18:00,7,17,0.412,1,4,0.25,6,8,0.75,0,5,5,2,3,0,1,21,15.2,-21
Lebron,20,785,11,2013,12,7,28-342,MIA,MIN,W (+21),30:34:00,9,12,0.75,0,0,,3,5,0.6,4,10,14,8,2,0,7,21,20.6,+9
